group,case_id,shear_ms,restart_h,path,frame_h,consider_level,size_of_large_box,rmw_grid,rmw_km,three_rmw_grid,three_rmw_km,box_half_width_grid,crop_y1,crop_y2,crop_x1,crop_x2,box_y1,box_y2,box_x1,box_x2,box_large_y1,box_large_y2,box_large_x1,box_large_x2,heating_max,heating_mean,heating_sum,heating_positive_sum,heating_n_above_threshold,heating_sum_above_threshold,heating_box_max,heating_box_mean,heating_box_sum,heating_box_positive_sum,heating_box_n_above_threshold,heating_box_sum_above_threshold,heating_box_large_max,heating_box_large_mean,heating_box_large_sum,heating_box_large_positive_sum,heating_box_large_n_above_threshold,heating_box_large_sum_above_threshold,rain_max,rain_mean,rain_sum,rain_positive_sum,rain_n_above_threshold,rain_sum_above_threshold,rain_box_max,rain_box_mean,rain_box_sum,rain_box_positive_sum,rain_box_n_above_threshold,rain_box_sum_above_threshold,rain_box_large_max,rain_box_large_mean,rain_box_large_sum,rain_box_large_positive_sum,rain_box_large_n_above_threshold,rain_box_large_sum_above_threshold,theta_max,theta_mean,theta_sum,theta_positive_sum,theta_n_above_threshold,theta_sum_above_threshold,theta_box_max,theta_box_mean,theta_box_sum,theta_box_positive_sum,theta_box_n_above_threshold,theta_box_sum_above_threshold,theta_box_large_max,theta_box_large_mean,theta_box_large_sum,theta_box_large_positive_sum,theta_box_large_n_above_threshold,theta_box_large_sum_above_threshold
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,0,5,3,15.2643,45.793,45.793,137.379,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0573986,0.000147116,5.88463,18.5456,986,17.4679,0.0462632,0.00385689,3.4712,4.24631,213,4.15665,0.0573986,0.000805601,6.52537,18.3904,975,17.3397,3.39851,0.047124,1884.96,1884.96,5035,1882.34,2.46288,0.614407,552.966,552.966,634,552.707,3.39851,0.231872,1878.16,1878.16,4851,1876.31,340.237,315.41,1.26164e+07,1.26164e+07,40000,1.26164e+07,340.237,329.299,296369,296369,900,296369,340.237,316.873,2.56667e+06,2.56667e+06,8100,2.56667e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,1,5,3,14.8661,44.5982,44.5982,133.795,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0642684,0.00018997,7.59879,19.6962,1038,18.8376,0.0635094,0.00615792,5.54212,6.31117,281,6.24637,0.0642684,0.00101016,8.18232,19.6665,1035,18.8122,3.00864,0.0488645,1954.58,1954.58,4593,1951.84,3.00864,0.727332,654.599,654.599,634,654.412,3.00864,0.240642,1949.2,1949.2,4490,1947.07,340.521,315.367,1.26147e+07,1.26147e+07,40000,1.26147e+07,340.521,328.612,295751,295751,900,295751,340.521,317.022,2.56788e+06,2.56788e+06,8100,2.56788e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,2,5,3,13,39,39,117,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0568413,0.000173765,6.95061,18.0761,938,17.2827,0.0345507,0.00349723,2.36413,2.92687,141,2.90512,0.05417,0.00120586,7.33648,17.6308,922,16.9486,2.37002,0.0451545,1806.18,1806.18,4166,1803.96,2.37002,0.584926,395.41,395.41,415,395.235,2.37002,0.292104,1777.16,1777.16,3942,1775.81,341.249,315.453,1.26181e+07,1.26181e+07,40000,1.26181e+07,341.249,331.529,224113,224113,676,224113,341.249,317.824,1.93364e+06,1.93364e+06,6084,1.93364e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,3,5,3,14.4222,43.2666,43.2666,129.8,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0711487,0.000212898,8.51592,20.5229,1070,19.7085,0.0661639,0.00434875,3.40942,3.97943,192,3.90989,0.0711487,0.00112128,7.91177,18.8881,1001,18.0878,3.3784,0.0480687,1922.75,1922.75,4536,1920.27,3.3784,0.673704,528.184,528.184,533,528.028,3.3784,0.265197,1871.23,1871.23,4202,1869.7,340.893,315.555,1.26222e+07,1.26222e+07,40000,1.26222e+07,340.893,329.769,258539,258539,784,258539,340.893,317.425,2.23975e+06,2.23975e+06,7056,2.23975e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,4,5,3,11,33,33,99,11,300,500,300,500,89,111,89,111,67,133,67,133,0.0801347,0.000138755,5.55018,18.7606,1052,17.4929,0.0390448,0.000475526,0.230154,0.40793,23,0.398715,0.0780097,0.00137803,6.0027,15.7713,881,15.0327,3.4088,0.0511724,2046.9,2046.9,5125,2044.14,2.37909,0.248215,120.136,120.136,233,119.982,3.4088,0.423836,1846.23,1846.23,3660,1845.66,343.612,315.668,1.26267e+07,1.26267e+07,40000,1.26267e+07,343.612,334.777,162032,162032,484,162032,343.612,318.324,1.38662e+06,1.38662e+06,4356,1.38662e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,5,5,3,12.0416,36.1248,36.1248,108.374,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0647916,0.00024505,9.80198,21.4069,1153,20.3997,0.0392578,0.000680612,0.392032,0.697491,35,0.679959,0.0647916,0.00190938,9.89824,18.6089,1018,17.9617,3.19954,0.049007,1960.28,1960.28,5947,1957.35,3.19954,0.296375,170.712,170.712,324,170.595,3.19954,0.351456,1821.95,1821.95,4251,1821.1,342.554,315.721,1.26288e+07,1.26288e+07,40000,1.26288e+07,342.554,333.631,192171,192171,576,192171,342.554,318.723,1.65226e+06,1.65226e+06,5184,1.65226e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,6,5,3,15.2971,45.8912,45.8912,137.674,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0546121,0.000248394,9.93578,23.4728,1214,22.3942,0.0546121,0.00679544,6.1159,6.62792,277,6.53442,0.0546121,0.00125034,10.1278,22.0834,1142,21.1297,3.78906,0.0512755,2051.02,2051.02,6037,2047.55,2.79865,0.718751,646.876,646.876,638,646.667,3.78906,0.239794,1942.33,1942.33,5125,1940.92,343.114,315.802,1.26321e+07,1.26321e+07,40000,1.26321e+07,343.114,329.047,296142,296142,900,296142,343.114,317.267,2.56987e+06,2.56987e+06,8100,2.56987e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,7,5,3,14.7648,44.2945,44.2945,132.883,15,300,500,300,500,85,115,85,115,55,145,55,145,0.066871,0.000225077,9.00307,23.8405,1344,22.6666,0.066871,0.00458939,4.13045,4.84038,271,4.77156,0.066871,0.00119041,9.64229,22.8792,1292,21.7981,4.06716,0.0548271,2193.08,2193.08,6089,2189.01,1.82713,0.543023,488.72,488.72,636,488.471,4.06716,0.263637,2135.46,2135.46,5188,2133.78,343.163,315.78,1.26312e+07,1.26312e+07,40000,1.26312e+07,343.163,328.728,295855,295855,900,295855,343.163,316.965,2.56742e+06,2.56742e+06,8100,2.56742e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,8,5,3,15.2643,45.793,45.793,137.379,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0619619,0.000208579,8.34315,22.5107,1252,21.4949,0.059803,0.00488131,4.39318,4.92422,232,4.83775,0.0619619,0.0010753,8.70997,21.3765,1190,20.4632,3.75506,0.0531024,2124.1,2124.1,6431,2120.01,3.75506,0.527997,475.197,475.197,616,474.979,3.75506,0.253814,2055.89,2055.89,5399,2054.5,341.514,315.759,1.26304e+07,1.26304e+07,40000,1.26304e+07,341.514,328.385,295547,295547,900,295547,341.514,317.349,2.57053e+06,2.57053e+06,8100,2.57053e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,9,5,3,13.6015,40.8044,40.8044,122.413,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0480562,0.000194043,7.76172,20.0161,1224,18.9755,0.0443384,0.00351218,2.75355,3.14712,165,3.07308,0.0480562,0.00127823,9.01917,19.3748,1187,18.4556,3.34392,0.0478059,1912.24,1912.24,6162,1908.09,3.34392,0.516443,404.891,404.891,483,404.632,3.34392,0.263666,1860.43,1860.43,4985,1858.93,340.753,315.819,1.26328e+07,1.26328e+07,40000,1.26328e+07,340.753,329.591,258399,258399,784,258399,340.753,317.951,2.24346e+06,2.24346e+06,7056,2.24346e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,10,5,3,14.3178,42.9535,42.9535,128.86,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0650914,0.000247536,9.90143,21.6123,1241,20.4796,0.0485398,0.00346083,2.71329,2.96934,161,2.8788,0.0650914,0.00152181,10.7379,21.3731,1236,20.431,2.98236,0.0512563,2050.25,2050.25,5953,2046.6,2.98236,0.44701,350.456,350.456,456,350.262,2.98236,0.284795,2009.52,2009.52,5075,2007.81,340.694,316.027,1.26411e+07,1.26411e+07,40000,1.26411e+07,340.694,329.735,258512,258512,784,258512,340.694,318.03,2.24402e+06,2.24402e+06,7056,2.24402e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,11,5,3,8.94427,26.8328,26.8328,80.4984,9,300,500,300,500,91,109,91,109,73,127,73,127,0.057945,0.00025456,10.1824,22.6025,1250,21.4432,4.19041e-05,-0.000144899,-0.0469472,0.00037171,0,0,0.057945,0.00319951,9.32977,14.645,804,14.2324,3.76669,0.0512097,2048.39,2048.39,5336,2045.26,3.01153,0.223201,72.317,72.317,102,72.2219,3.76669,0.484553,1412.96,1412.96,2485,1412.68,340.229,316.235,1.26494e+07,1.26494e+07,40000,1.26494e+07,340.229,335.863,108820,108820,324,108820,340.229,320.767,935357,935357,2916,935357
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,12,5,3,12.1655,36.4966,36.4966,109.49,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0515856,0.000208241,8.32962,20.2227,1229,18.559,0.0257713,0.000547079,0.315117,0.462323,36,0.447524,0.0515856,0.00162646,8.43157,16.9963,1015,15.8777,3.55599,0.0477224,1908.9,1908.9,5734,1905.98,3.55599,0.253261,145.879,145.879,269,145.636,3.55599,0.331822,1720.16,1720.16,4092,1719.23,340.731,316.288,1.26515e+07,1.26515e+07,40000,1.26515e+07,340.731,330.56,190402,190402,576,190402,340.731,318.284,1.64998e+06,1.64998e+06,5184,1.64998e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,13,5,3,15.0333,45.0999,45.0999,135.3,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0638965,0.000223397,8.93586,19.4466,1206,18.0701,0.0513064,0.00320118,2.88106,3.29324,201,3.21166,0.0513064,0.00110189,8.92531,17.6283,1116,16.6489,4.64474,0.0438248,1752.99,1752.99,5986,1749.51,2.9796,0.433985,390.586,390.586,551,390.4,4.64474,0.204008,1652.46,1652.46,5124,1650.43,340.473,316.424,1.2657e+07,1.2657e+07,40000,1.2657e+07,340.473,328.045,295241,295241,900,295241,340.473,317.826,2.57439e+06,2.57439e+06,8100,2.57439e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,14,5,3,10.0499,30.1496,30.1496,90.4489,10,300,500,300,500,90,110,90,110,70,130,70,130,0.0751161,0.000239845,9.59379,22.2199,1298,20.59,0.0222708,0.00018629,0.0745159,0.148929,12,0.147432,0.055321,0.00243192,8.75491,15.1211,885,14.3709,3.29158,0.0464752,1859.01,1859.01,5979,1855.12,2.38233,0.187004,74.8015,74.8015,141,74.6488,3.29158,0.390986,1407.55,1407.55,2943,1406.79,338.832,316.474,1.2659e+07,1.2659e+07,40000,1.2659e+07,338.832,333.935,133574,133574,400,133574,338.832,319.441,1.14999e+06,1.14999e+06,3600,1.14999e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,15,5,3,11.3137,33.9411,33.9411,101.823,11,300,500,300,500,89,111,89,111,67,133,67,133,0.0685779,0.000198479,7.93918,20.6656,1293,18.9431,0.0148354,0.000264323,0.127932,0.232712,22,0.191431,0.0685779,0.00163313,7.1139,13.5918,869,12.7845,2.3696,0.0459104,1836.42,1836.42,6242,1832.94,1.72487,0.209644,101.468,101.468,192,101.22,2.25009,0.334883,1458.75,1458.75,3612,1458.09,340.384,316.419,1.26568e+07,1.26568e+07,40000,1.26568e+07,340.384,332.038,160706,160706,484,160706,340.384,318.646,1.38802e+06,1.38802e+06,4356,1.38802e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,16,5,3,15.5563,46.669,46.669,140.007,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0634108,0.000186242,7.44969,18.517,1211,17.029,0.0362998,0.00189316,1.9386,2.58761,180,2.38047,0.0634108,0.000821944,7.57503,17.9204,1177,16.5778,3.41444,0.0418814,1675.26,1675.26,6172,1671.99,2.02742,0.336399,344.472,344.472,647,344.243,2.68435,0.177163,1632.73,1632.73,5682,1630.49,337.787,316.513,1.26605e+07,1.26605e+07,40000,1.26605e+07,337.787,325.833,333653,333653,1024,333653,337.787,317.57,2.92672e+06,2.92672e+06,9216,2.92672e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,17,5,3,14.8661,44.5982,44.5982,133.795,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0527157,0.000260302,10.4121,21.1432,1371,19.661,0.0431719,0.00264332,2.37898,2.64993,176,2.55703,0.0527157,0.00131634,10.6623,19.4802,1281,18.0758,3.97545,0.0433051,1732.2,1732.2,5889,1728.61,2.8115,0.302509,272.258,272.258,558,271.995,3.97545,0.201908,1635.45,1635.45,5001,1633.19,338.191,316.809,1.26724e+07,1.26724e+07,40000,1.26724e+07,338.191,327.396,294656,294656,900,294656,338.191,318.172,2.57719e+06,2.57719e+06,8100,2.57719e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,18,5,3,11.7047,35.1141,35.1141,105.342,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0592447,0.000251588,10.0635,22.0825,1378,20.627,0.0275332,0.000243545,0.140282,0.278654,19,0.261527,0.0592447,0.00192422,9.97514,17.6467,1096,16.6062,4.1656,0.0506313,2025.25,2025.25,6219,2021.52,1.99402,0.132599,76.377,76.377,353,76.059,4.1656,0.328218,1701.48,1701.48,4214,1700.34,337.751,316.939,1.26776e+07,1.26776e+07,40000,1.26776e+07,337.751,330.206,190199,190199,576,190199,337.751,319.028,1.65384e+06,1.65384e+06,5184,1.65384e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,19,5,3,13,39,39,117,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0679534,0.000249313,9.97251,23.0775,1472,21.2836,0.0203184,0.000592648,0.40063,0.665291,47,0.578167,0.0638151,0.00171318,10.423,18.3741,1194,17.0914,4.34338,0.0504335,2017.34,2017.34,6954,2013.1,2.59015,0.243673,164.723,164.723,399,164.448,4.34338,0.298034,1813.24,1813.24,4911,1811.86,334.554,316.522,1.26609e+07,1.26609e+07,40000,1.26609e+07,334.554,326.981,221039,221039,676,221039,334.554,318.076,1.93518e+06,1.93518e+06,6084,1.93518e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,20,5,3,12.2066,36.6197,36.6197,109.859,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0546855,0.00025462,10.1848,23.3537,1517,21.2728,0.0404281,0.0012313,0.70923,0.890256,46,0.863457,0.043618,0.00186064,9.64557,16.4033,1087,14.9601,3.2236,0.0509633,2038.53,2038.53,7350,2033.28,3.05318,0.239908,138.187,138.187,243,138.014,3.2236,0.312931,1622.24,1622.24,4067,1621.37,335.723,316.345,1.26538e+07,1.26538e+07,40000,1.26538e+07,335.723,329.066,189542,189542,576,189542,335.723,318.51,1.65115e+06,1.65115e+06,5184,1.65115e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,21,5,3,16.1245,48.3735,48.3735,145.121,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0622775,0.00029333,11.7332,25.3108,1594,23.5633,0.0460887,0.00473722,4.85091,5.2858,288,5.15877,0.049214,0.00131994,12.1646,23.8345,1512,22.2129,2.94279,0.0540787,2163.15,2163.15,6900,2157.93,2.54654,0.465815,476.995,476.995,691,476.757,2.94279,0.2267,2089.27,2089.27,5837,2087.07,336.072,316.527,1.26611e+07,1.26611e+07,40000,1.26611e+07,336.072,326.154,333981,333981,1024,333981,336.072,317.653,2.92749e+06,2.92749e+06,9216,2.92749e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,22,5,3,15.2315,45.6946,45.6946,137.084,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0606373,0.000261965,10.4786,25.108,1471,23.5746,0.0319769,0.00271941,2.44747,2.85939,192,2.74388,0.0562843,0.00139693,11.3151,22.2575,1304,21.0484,3.55709,0.0572197,2288.79,2288.79,7446,2284.15,2.31694,0.385972,347.375,347.375,592,347.171,3.55709,0.257842,2088.52,2088.52,5727,2086.65,336.851,316.39,1.26556e+07,1.26556e+07,40000,1.26556e+07,336.851,326.508,293857,293857,900,293857,336.851,317.527,2.57197e+06,2.57197e+06,8100,2.57197e+06
strong,strong_9mshear_restart96h,9,96,wrf_ideal_9mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,23,5,3,17.0294,51.0882,51.0882,153.264,17,300,500,300,500,83,117,83,117,49,151,49,151,0.069956,0.000169852,6.79408,23.8668,1565,21.9211,0.0324782,0.0017607,2.03537,2.68262,187,2.43014,0.069956,0.000703414,7.31832,22.6486,1482,20.868,4.14692,0.0533274,2133.1,2133.1,7526,2128.42,1.64542,0.285782,330.364,330.364,832,330.162,4.14692,0.199981,2080.6,2080.6,6835,2077.77,334.348,316.028,1.26411e+07,1.26411e+07,40000,1.26411e+07,334.348,324.186,374760,374760,1156,374760,334.348,316.702,3.29496e+06,3.29496e+06,10404,3.29496e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,0,5,3,14.3178,42.9535,42.9535,128.86,14,300,500,300,500,86,114,86,114,58,142,58,142,0.077359,0.000247042,9.88167,21.0454,1224,19.9147,0.0424216,0.00194907,1.52807,1.92548,124,1.87567,0.077359,0.0013711,9.67445,19.5214,1142,18.5522,3.52832,0.0530484,2121.94,2121.94,5891,2119.81,2.06768,0.324314,254.262,254.262,476,254.043,3.52832,0.289031,2039.4,2039.4,5295,2038.15,336.823,316.076,1.26431e+07,1.26431e+07,40000,1.26431e+07,336.823,328.206,257313,257313,784,257313,336.823,317.488,2.2402e+06,2.2402e+06,7056,2.2402e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,1,5,3,15.6525,46.9574,46.9574,140.872,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0609779,0.00024997,9.99878,21.2619,1185,20.3266,0.0416167,0.00329712,3.37625,4.19269,233,4.09577,0.0609779,0.00115772,10.6696,21.2224,1182,20.2958,3.23338,0.052244,2089.76,2089.76,5948,2087.1,3.23338,0.469825,481.101,481.101,704,480.844,3.23338,0.226123,2083.95,2083.95,5783,2082.16,336.996,315.926,1.2637e+07,1.2637e+07,40000,1.2637e+07,336.996,326.551,334389,334389,1024,334389,336.996,317.276,2.92402e+06,2.92402e+06,9216,2.92402e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,2,5,3,17.1172,51.3517,51.3517,154.055,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0642086,0.000230804,9.23216,19.7558,1110,18.5492,0.0642086,0.00721945,8.34568,9.14979,411,9.01446,0.0642086,0.000954474,9.93035,19.7324,1108,18.5352,3.83867,0.0526355,2105.42,2105.42,5542,2101.32,3.83867,0.759419,877.889,877.889,873,877.64,3.83867,0.201705,2098.54,2098.54,5320,2096.05,337.648,315.886,1.26355e+07,1.26355e+07,40000,1.26355e+07,337.648,325.802,376627,376627,1156,376627,337.648,317.14,3.29952e+06,3.29952e+06,10404,3.29952e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,3,5,3,14.4222,43.2666,43.2666,129.8,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0567427,0.000257066,10.2826,24.3458,1295,22.9891,0.0567427,0.00608113,4.7676,5.32394,219,5.23722,0.0567427,0.00142543,10.0579,22.2178,1170,21.2563,4.73293,0.057945,2317.8,2317.8,5791,2313.46,4.73293,0.727598,570.436,570.436,551,570.195,4.73293,0.314641,2220.11,2220.11,4780,2218.42,338.07,315.789,1.26316e+07,1.26316e+07,40000,1.26316e+07,338.07,327.894,257069,257069,784,257069,338.07,317.226,2.23835e+06,2.23835e+06,7056,2.23835e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,4,5,3,15.1327,45.3982,45.3982,136.195,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0622844,0.000263395,10.5358,27.2274,1513,25.7763,0.0622844,0.00748706,6.73836,7.46766,319,7.41369,0.0622844,0.00102516,8.30378,22.7338,1263,21.7384,3.20767,0.0562861,2251.44,2251.44,6861,2247.31,3.20767,0.695066,625.559,625.559,627,625.37,3.20767,0.251614,2038.07,2038.07,5697,2036.23,338.821,315.76,1.26304e+07,1.26304e+07,40000,1.26304e+07,338.821,326.774,294096,294096,900,294096,338.821,317.126,2.56872e+06,2.56872e+06,8100,2.56872e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,5,5,3,17.0294,51.0882,51.0882,153.264,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0699344,0.000180117,7.20466,23.4788,1453,21.9348,0.0699344,0.00492766,5.69638,6.6928,382,6.58523,0.0699344,0.00059057,6.14429,19.7871,1217,18.6749,3.47455,0.054533,2181.32,2181.32,7265,2177.54,3.47455,0.507833,587.055,587.055,868,586.938,3.47455,0.189361,1970.11,1970.11,5999,1967.92,338.894,315.727,1.26291e+07,1.26291e+07,40000,1.26291e+07,338.894,324.65,375295,375295,1156,375295,338.894,316.877,3.29679e+06,3.29679e+06,10404,3.29679e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,6,5,3,13.4164,40.2492,40.2492,120.748,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0728376,0.000183596,7.34382,23.1548,1387,21.5641,0.0463226,0.00372388,2.51734,2.87076,148,2.80663,0.0651282,0.00116836,7.10833,14.7564,883,13.8856,4.60144,0.0508751,2035,2035,8149,2030.28,2.37716,0.51001,344.767,344.767,348,344.606,4.60144,0.240048,1460.45,1460.45,4451,1458.89,337.839,315.636,1.26254e+07,1.26254e+07,40000,1.26254e+07,337.839,327.799,221592,221592,676,221592,337.839,318.389,1.93708e+06,1.93708e+06,6084,1.93708e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,7,5,3,18.6011,55.8032,55.8032,167.41,19,300,500,300,500,81,119,81,119,43,157,43,157,0.0727455,0.000255041,10.2016,25.2143,1675,23.1303,0.0467665,0.00423493,6.11524,7.66562,514,7.3384,0.0727455,0.000838037,10.8911,22.5851,1519,20.7866,4.60151,0.0505515,2022.06,2022.06,7924,2017.26,3.11595,0.503719,727.37,727.37,1095,727.152,4.60151,0.14109,1833.61,1833.61,6485,1830.64,338.471,315.651,1.2626e+07,1.2626e+07,40000,1.2626e+07,338.471,322.557,465772,465772,1444,465772,338.471,316.959,4.1192e+06,4.1192e+06,12996,4.1192e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,8,5,3,18.3848,55.1543,55.1543,165.463,18,300,500,300,500,82,118,82,118,46,154,46,154,0.0794525,0.000262025,10.481,24.9347,1636,22.8887,0.0421357,0.00370691,4.80416,5.65323,384,5.41697,0.0794525,0.000793815,9.25906,20.9587,1391,19.2896,4.19912,0.0461013,1844.05,1844.05,7317,1839.48,4.13146,0.353608,458.275,458.275,911,457.982,4.19912,0.1422,1658.62,1658.62,6047,1656.14,338.252,315.616,1.26247e+07,1.26247e+07,40000,1.26247e+07,338.252,322.518,417983,417983,1296,417983,338.252,316.467,3.69127e+06,3.69127e+06,11664,3.69127e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,9,5,3,17.4642,52.3927,52.3927,157.178,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0740099,0.000184445,7.3778,23.9762,1536,21.665,0.0482418,0.00353461,4.08601,4.69237,334,4.4604,0.0740099,0.00074344,7.73475,18.9705,1268,17.1091,3.95721,0.048562,1942.48,1942.48,8632,1937.59,3.04077,0.441041,509.844,509.844,805,509.577,3.95721,0.156892,1632.3,1632.3,6621,1629.97,335.893,315.473,1.26189e+07,1.26189e+07,40000,1.26189e+07,335.893,322.731,373077,373077,1156,373077,335.893,316.47,3.29255e+06,3.29255e+06,10404,3.29255e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,10,5,3,17,51,51,153,17,300,500,300,500,83,117,83,117,49,151,49,151,0.075619,0.000171478,6.85913,21.4341,1370,18.6397,0.0358034,0.0035901,4.15015,4.65254,353,4.35084,0.0669734,0.000755807,7.86342,16.3671,1077,14.0017,3.49418,0.0439623,1758.49,1758.49,8223,1751.49,2.24277,0.31173,360.36,360.36,738,360.088,3.40163,0.134481,1399.14,1399.14,5844,1395.65,333.667,315.397,1.26159e+07,1.26159e+07,40000,1.26159e+07,333.667,322.188,372450,372450,1156,372450,333.667,316.34,3.2912e+06,3.2912e+06,10404,3.2912e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,11,5,3,12.1655,36.4966,36.4966,109.49,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0641613,0.000213102,8.52407,22.3004,1474,18.8927,0.0279466,0.00392443,2.26047,2.405,170,2.33032,0.0641613,0.00164626,8.53422,12.8595,884,10.8662,4.13706,0.0425485,1701.94,1701.94,8393,1695.24,2.20152,0.274043,157.849,157.849,335,157.674,4.13706,0.207726,1076.85,1076.85,3561,1075.19,332.934,315.439,1.26176e+07,1.26176e+07,40000,1.26176e+07,332.934,324.576,186956,186956,576,186956,332.934,317.77,1.64732e+06,1.64732e+06,5184,1.64732e+06
